att_num_0,att_num_1,target
0.963930529067942,0.9602267152856938,1
0.0291115636727177,0.086525688402205,0
0.9266826152438744,0.9126267637037832,1
0.0355090317603302,0.5463583485408069,0
0.0203913784481506,0.5726186488077992,0
0.0539621021451468,0.1904777734555026,0
0.9651575470143406,0.7699326768913147,1
0.2214827600429951,0.363599796804106,0
0.6329055407909672,0.5271788329465622,1
0.2184977813400989,0.4256373335349867,0
0.1364800938212751,0.3177002033525896,0
0.560914589810152,0.5487261970931809,1
0.7750131300361086,0.6247544671623864,1
0.9881677629628268,0.7703293631175915,1
0.9100974329622916,0.7491846596104321,1
0.1260458531287345,0.2030319807878168,0
0.8461328224507653,0.5753746650591521,1
0.6562112790440648,0.4727788741100068,1
0.2065026785828306,0.3307044032080019,0
0.4457924611906908,0.4473101539932597,0
0.0066081079895745,0.4329305855133808,0
0.097386244734226,0.3708627664523175,0
0.8984475119819726,0.5870775927218113,1
0.5882685699028393,0.5145660203091754,1
0.3441189392801934,0.3806770573233926,0
0.2399006802979777,0.3564244417945589,0
0.6386667019464843,0.5260342792060805,1
0.1236616225165289,0.4240061663628677,0
0.2083833139929948,0.4101477005945991,0
0.7166423945633572,0.5682886008526806,1
0.9505511854343068,0.9053266060170488,1
0.9603849033875318,0.7840689877825939,1
0.69912090821147,0.4604858427048519,1
0.1655563177698102,0.4303582175138023,0
0.9048610107099664,0.6146949375583336,1
0.9729953582373042,0.7936977487574749,1
0.9441883604194308,0.7846037313985447,1
0.7760360643371536,0.7147609067105403,1
0.2442753899287464,0.4379939989175643,0
0.0183606887798855,0.507761476661556,0
0.041619232114244,0.5171031740060944,0
0.2216967314652153,0.5479999798548296,0
0.888565801002641,0.63289997354635,1
0.8379508782022135,0.8065096483868606,1
0.285066186711573,0.469911531499571,0
0.384958188369276,0.4038896431857883,0
0.2728914032707763,0.3838072974224693,0
0.9107413297700058,0.6603435782516186,1
0.876380620415997,0.5350939663224967,1
0.0774525751513348,0.5686438235684668,0
0.8063800562134763,0.6516679081365223,1
0.8839939229737482,0.5744348962670367,1
0.7255433240828253,0.6989384801541518,1
0.6490421742972696,0.4803915784697125,1
0.9283359230900096,0.6914748070298812,1
0.586800347453365,0.4990139655893554,1
0.3946774279364177,0.4738751999538437,0
0.2395888908011849,0.2513851475337801,0
0.3880539875669605,0.510086076592842,0
0.5823759539283118,0.5415008793567033,1
0.1338479917662404,0.1528697158108828,0
0.2669592080157309,0.4079376128909947,0
0.84299482485063,0.7949045331325617,1
0.7422980631726199,0.4941798102945514,1
0.7043862101166586,0.5508157301528834,1
0.96040805311605,0.7353487901217813,1
0.2811482916415256,0.2879198527223897,0
0.3987544314875193,0.5081404668907289,0
0.2641760258021864,0.3118733046903196,0
0.9661185113400836,0.5517258103789131,1
0.1109470868450258,0.4820094065026108,0
0.0460645597245699,0.4645159170657235,0
0.9176668298229946,0.8850076757642649,1
0.1709098370906581,0.3065689377542222,0
0.2619938682356075,0.5015275632627435,0
0.9878902894585964,0.4213489151267988,1
0.8042865661843434,0.5778784743682984,1
0.9292132869528282,0.9022847857827492,1
0.8036153860507865,0.7362364808941185,1
0.1703624107689877,0.4783312547794903,0
0.7577369170222534,0.5829457774847124,1
0.2079805898026181,0.4575718757107274,0
0.3271406755037703,0.504492487609336,0
0.986696929888445,0.6835603795253925,1
0.7979702852235093,0.6069316144298611,1
0.9608060488193044,0.6591061030718051,1
0.7759213067293544,0.5822754430782687,1
0.2100597235302114,0.2343703273777686,0
0.6076182442059745,0.513798048415705,1
0.7140084796829212,0.5208141437618747,1
0.2905781114908228,0.4474637352453735,0
0.6510847190320572,0.5494206347468024,1
