Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Label
1.1028446282526072,0.24174957412241949,2.108916297377217,1.3076585734806314,1.5731612659467316,0.9149207689785236,-0.7283787428034232,1.367832884725733,0.0
2.1282460638376914,0.6266137200551527,1.2891248554095098,1.5605605476445787,1.5474480933792345,0.7904412010999496,2.3441073333552938,0.08367039448344338,0.0
-0.12217821839207255,-0.2383784562840523,0.6948226331116543,2.0493220919986346,1.8966248481614483,0.099538394672543,1.0408694035823591,1.3440862069793496,0.0
1.1983708124416763,-1.0256318521714594,2.4923414775556942,-0.21676459732267928,3.077026148202401,2.5971398820218328,0.8417006182554084,2.561402295904588,0.0
2.518489540493653,-0.23752488000387695,0.134297248420705,0.3815102304961717,0.028914165050775376,2.198105744287366,1.6889962553832976,0.5808399771286188,0.0
2.6396088778065385,2.1878705783968897,0.8351498874468283,1.9351743295219246,0.9008174725297158,0.16221137882066428,1.499277313851763,-0.7727868811308252,0.0
-1.221003702498571,1.2485625248732852,1.4541164256985954,0.8217404495713047,1.5965924735572632,1.8195815510555367,1.475290226315297,-1.0602096278869757,0.0
0.7357083473213506,1.7222287118728323,1.4309101235677157,2.707744180873183,0.4838309084523216,2.1385897429823935,2.159992053492541,1.4197981308067689,0.0
1.869528361732924,1.5201505364128596,2.6092848211525386,1.0998249304386676,1.070506302785497,-0.8624860996083761,1.1195978372314395,1.495541283141178,0.0
0.6527354378780836,0.8127656858421297,2.006369872326697,2.0687992573370373,0.2205729385814219,0.4488593860567952,0.1266781299301869,1.6524531363146262,0.0
-1.0513598097079275,1.581531438686631,-0.15904341848224202,1.0182082705497704,1.555162504155694,0.3699133695125243,1.8644354126494864,1.8899375878707683,0.0
2.6845410125797615,1.218170108657725,0.48423742153917326,-0.4602314575182762,0.321053164079771,2.349705446870966,-0.2222590676879035,-0.3454874822183762,0.0
1.3534686702997305,1.667478086104984,2.501370449565271,-0.0366141198563692,1.335926286511767,-0.7975439651940834,1.4328603446548396,2.2442605260883335,0.0
2.216137652887036,0.9686527572535251,2.0379117440304872,0.46795594283889586,-0.47787001364294657,1.1419351274479679,2.13592017159747,1.2886637255359967,0.0
1.5379461811377877,1.1836295168737632,0.9354958903208388,2.279941856302166,2.082374700262092,1.1560347551593924,1.927077344014509,1.2311451854938344,0.0
0.7514516271873866,-1.8825008948843234,-0.2776948285944467,1.255898773109668,0.955441810454579,0.3242397363043177,1.2627692851646648,2.6095717495068724,0.0
0.21908068739477837,0.9378384161998993,0.8791311703751001,0.1446485785593381,-0.005629179267965689,0.24928615420020495,0.8975315481260924,1.1082558259129296,0.0
0.7965738280425082,1.0388850985433464,1.5951272229542075,2.359880815676249,2.306082006578068,0.7711599726252136,0.22688893348580552,1.7366534125159638,0.0
2.6713509645060993,0.762305776342864,0.47959578074387266,1.898727741741211,0.536513197274556,0.2954632105108308,1.0276165596785032,3.3056650697689034,0.0
1.8194404679945655,1.14451785551236,0.5821392522023917,-0.21930460253182082,2.3606331797230737,2.4052098179962367,2.4731603587695603,-0.16330045612363242,0.0
1.9626225417948064,1.9654299968364741,0.8612569584482098,1.0675036142917538,0.8911477813466646,1.843997976563667,1.0074230157172583,-0.1629347441019351,0.0
1.2326222106598672,2.396119049355213,-0.09232168664107365,2.2648474212706935,-1.3394879242571558,0.6669334240390242,0.874829112740955,0.003949932069321371,0.0
1.7117382345506562,2.227147377885764,3.921564296025182,1.6195179614235524,2.002592250061352,-0.5580906533343148,0.056911549927584626,-0.6619311030289436,0.0
1.135901501108918,0.9850137380824531,2.0674236820251126,0.5408907592748355,0.24798727752096894,1.6314672459358321,1.1583148228725073,0.8833875580555421,0.0
0.8561880827439009,1.0817992962058856,2.2984843726014215,-0.4511419985295868,1.602781008210946,0.8331543704510596,1.6798788822994126,-0.5337769923415869,0.0
-0.271580086427607,1.696856905242064,0.558237939031311,1.6147502457113219,1.2076198388681152,1.7572957157263267,3.0509950510053505,-0.3936342318687056,0.0
2.805205360910642,-1.0571915714159874,0.9371697285501868,-0.19666467686946287,1.6436564199991048,0.40711458764246844,-0.2350235552585067,0.5800275456975972,0.0
0.05019381441634552,0.5209114950670611,0.14175263465272414,1.7902931203314285,1.2970276664632578,3.54249716903955,0.7074445098928723,0.9050490530005103,0.0
0.8746819766482143,0.5195308662254005,1.9734420195040319,-0.23417746620738034,1.3344407500965048,1.4733766150376435,2.2594087003693315,2.5691662076401025,0.0
2.115600136266403,1.9647718874891182,1.5416480332470455,0.5058276083745635,1.6900981696497275,1.6824192674695924,-0.729699411272366,1.6527995883612403,0.0
3.9620644561529192,3.0983713609022248,3.0166025084294006,0.9935561835901625,0.8192021749844385,1.9600191672345644,0.7198241415271494,2.5612359606482906,0.0
0.9559600078474382,-0.03953901976270435,2.738392237279016,0.40287915671678465,0.9995357173608642,1.2978339236161494,0.7880159199464927,1.1948197605797264,0.0
0.7212535390177786,1.6360922813868362,1.1503112563502784,-0.8100227545668035,-0.5816586877698628,1.5517798232018625,-0.0167353279936564,0.5382876996908278,0.0
0.6122358203599875,-0.9920634221953151,0.9781793881508404,-0.8059915586152342,0.20424396510673648,1.2772672390316677,1.981098610868212,0.9179829507370719,0.0
1.0574713870652128,1.7800090215617232,1.131126084708328,0.6750382105722192,0.19696022968445326,2.5231586440842655,2.265199119326357,1.1492647254318016,0.0
0.9813698010834188,0.8424190468671034,-0.17757846643499242,0.5649111237023359,1.2490502824646672,0.6024547437584394,0.05729029124343954,0.5230104798461173,0.0
1.1943187264243373,0.5521218118351802,2.5287465933994167,0.41898557623854615,2.493130593606023,1.387962183565872,0.3542664156403218,2.0085939556768215,0.0
0.8483148326116234,0.20577229766744853,-1.026912513135815,1.715193286866874,0.23880380729755368,-0.1015710716488305,1.459605979374687,0.7010193847129662,0.0
1.1872353402656592,1.0043321555232507,1.498491035330958,1.0551577829391459,1.7109417761513233,1.419799553677248,1.657576231337711,2.3337010341467126,0.0
0.8829886047736399,0.13413938141994308,0.11322922497651422,0.6630089958679004,-0.1415531683575677,-0.9168389594885629,2.13739679385478,0.265573448019624,0.0
1.9823067398817082,2.0045088217106395,0.589337546337541,-0.6046868391817275,1.6662252713758234,1.3055690999177205,-0.4811546352011362,1.415443129025134,0.0
0.9594147871597845,0.1220163057207112,1.0330576157155091,0.3220271983367683,0.9454651099447612,-0.40383626071044487,1.0692081803463769,1.227355619482006,0.0
1.7318751746237888,0.6071383604230864,1.5037507532977998,0.7645963922398613,1.3402705520638682,1.7805502672840532,1.8187592858032833,0.5151883142482273,0.0
1.657395207646315,0.5193477485776634,0.0681818907751578,0.10357359221557305,1.5584434799994513,0.2313441190516765,1.4333106036397791,2.9230900349937095,0.0
0.8127632116548248,1.7409587193077374,1.3299817861146763,3.173703400010064,2.2975305050631887,-0.4159573400906613,1.9486817228825184,2.0796286789998675,0.0
1.6074108530427744,-0.22196505782955933,0.38114678650412814,2.142666538380797,0.7769689486917991,1.196431152433149,-0.4324037314317324,2.5534459883000444,0.0
1.5046368774057477,1.8477009404225355,0.376162464188449,-0.9286408213969666,1.2050794064065367,0.7384900221866029,-0.052440926537971944,2.046420379978091,0.0
0.9167492555668733,-0.30281282811838794,2.188942601976444,0.4545555323018303,0.7555977205850753,2.0771877641230905,1.3610695970525795,1.3837681437760243,0.0
0.8801787908622379,0.5717800944526668,0.6337294614402669,0.7106283069680649,1.156194255089433,-1.9659212823330177,-0.3101781887601962,0.8302098198707762,0.0
1.1234341660704237,0.5460553490108374,-0.4930709199541441,0.47710581990810086,1.0345317996309804,0.7760918999826287,0.821720828184327,0.498230226755104,0.0
0.5254601826047648,-0.7190087690609415,0.7409213671024415,2.112284380576713,2.7408594359468097,-0.029868226706561085,0.40891610869738093,0.7953141819149627,0.0
1.1573384617170885,1.0633833235882109,0.33581435602599774,-0.1429420075825154,0.3517582230277143,-0.1451658552490558,0.7169206340637719,0.15752590204825534,0.0
0.9009110764313712,0.6564641817238219,1.7676129572271417,1.1325945808294569,0.8227315809858873,2.2001945969223966,2.3528426860974703,0.11088572015199183,0.0
0.6754340550668971,0.6500945918518516,-0.8094018775747465,-0.2599405393937093,1.4818205244584841,1.5305614731685862,1.392549543022874,1.8445797808915532,0.0
0.7790681093779278,-0.9636157074064757,0.037475696327021635,-0.280207888976332,0.48664293852269835,2.3378481913262332,1.1667822341712004,2.0230402076574556,0.0
0.1199408727877771,1.389655429585898,1.262387422376392,-0.05756439334708241,-0.21895879655791317,1.029816345644952,0.5092538534766744,0.9412051534045766,0.0
-0.7318219137804607,2.249383841771142,2.6154256252452166,1.9833504927316503,1.0237688508460439,1.3667677261467654,-0.43528330726642017,0.1561304923212532,0.0
0.9849348517707589,1.1847834339862815,-0.2986142966341847,1.2719737387936887,2.344688008393155,-0.3059530261038541,0.037245329647272674,1.2804299074075298,0.0
2.0591581145159403,-0.8951203847393228,0.8675742623750455,1.9852417843017722,1.9573318041089638,0.3207500329436074,2.0208850448490416,2.3966613798501513,0.0
-0.3089104220455783,0.7968520051856464,0.9248059777719428,0.7437734414236639,0.8452675290745325,2.0349564554650703,1.446480797976585,0.10535624403576138,0.0
2.6109897426579542,0.46488247148230766,-0.62568180960311,-0.02792311678974957,1.6056740963416491,1.7513417783002374,1.4263164246007394,0.13500157789886902,0.0
1.14218171813498,0.7299426411937725,1.5319780092903112,1.9550602129814405,-0.36408610347302783,1.0370357536464996,2.246262257459734,1.3069550837567103,0.0
0.7709985232073054,2.0309914831505322,2.5359430423641145,1.5552846810090686,-0.21884673049331083,1.2688975184874327,-0.453340428709035,0.3752044707699772,0.0
0.6681346237154393,-0.029495485438870928,1.7997921908215053,1.7649139240195661,2.976481048908467,1.5476409727181926,0.8000549637303395,0.18402455859515698,0.0
0.5382200537824966,0.8413545462051961,-0.21821156302330103,-0.6398190410125719,1.388553543938541,1.837523284781547,0.9185395887830066,0.33963772708287565,0.0
0.2948808709479196,3.260289820259554,-0.3889004467828432,-1.02070944227499,1.407641834959633,2.7545212340296112,-0.4009121867793066,0.5696113808660195,0.0
-0.4432828934667288,3.060042835622667,1.8311450139567897,1.842851924380716,0.7062581380124522,-0.7083053928574947,1.1252387219811244,1.0611673147211103,0.0
