att_num_0,att_num_1,target
0.9726843599648844,0.7148159936743647,1
0.0062302552045898,0.2529823623834439,0
0.1679721837184038,0.7333801675105699,0
0.6376102441259937,0.4014954435902729,1
0.7674049670901238,0.1789739100411308,1
0.2536796486613831,0.5547408629425585,0
0.3311745030911227,0.5721387702727486,0
0.0846616110204102,0.5972666073191749,0
0.614562846350332,0.3636503470448379,1
0.6840232151236276,0.5146536970836565,1
0.8101444221261449,0.51024362929494,1
0.3927811748221299,0.6189299266440936,0
0.732998717595995,0.678685402478984,1
0.9437975058830456,0.1737797937552758,1
0.0993277648941745,0.6316922451249796,0
0.6882212732041261,0.339926416482155,1
0.8075489532146007,0.0869156176427652,1
0.8841978639752682,0.6368486728666009,1
0.0297739967327391,0.5377816661755467,0
0.9074646464280812,0.1852092341733128,1
0.8861342313541327,0.8606558621358812,1
0.858720848489285,0.3392249082241189,1
0.948325883942886,0.37183370636286,1
0.9759052816075154,0.7365002639632688,1
0.1045152419832694,0.4226559214656044,0
0.8887025810364118,0.3841476632154256,1
0.0377451800361638,0.6433085213145026,0
0.1990556539637539,0.4405990471614109,0
0.6860363031442659,0.245071897044153,1
0.8767815026717546,0.859881278059901,1
0.6388631031435953,0.4281549814422003,1
0.8082497266339406,0.1232166332489254,1
0.7299929885512494,0.4749639191728599,1
0.3619821182810956,0.4357347412439997,0
0.7071998485090023,0.51490823808483,1
0.0310426680016315,0.6575876207047427,0
0.9475935652691708,0.4910707505923226,1
0.8313273321506993,0.162004233904051,1
0.2853109319327871,0.6970514378816955,0
0.7031298800517052,0.1477270116727802,1
0.0214698892315144,0.516746763881536,0
0.3226610136748687,0.7243970059375853,0
0.6950536772168339,0.4918732695599281,1
0.6348911246127822,0.3806398916353248,1
0.3264117711378905,0.6731964725205544,0
0.6970785574378006,0.5026654861648215,1
0.9613037970526184,0.8106634087627085,1
0.0678081595833963,0.961674586087924,0
0.7008072302897291,0.187692718444016,1
0.5396516534703896,0.4394741852014621,1
0.9122997231913024,0.2717934175915394,1
0.1820750077167401,0.7646564783003418,0
0.9637494421309828,0.8351992446551524,1
0.1084466488831709,0.2669022968052136,0
0.1289837815234173,0.4948697181695981,0
0.3043415301628491,0.757376392610446,0
0.7134174329904619,0.4577592029670843,1
0.1934189743408769,0.8360568983408015,0
0.019018880500788,0.620623487722725,0
0.8904578386460342,0.7823398472615478,1
0.331314234773714,0.6865992844019503,0
0.7994263100637666,0.1895568782570074,1
0.0627518130266319,0.3763756213660499,0
0.8177477243533732,0.0398094701248411,1
0.1135371925724428,0.2209288570191312,0
0.8624711223109971,0.5733727047159701,1
0.9467695305002948,0.0646222981058078,1
0.2960708604955843,0.6748280295121282,0
0.1029207794356731,0.1652610486876996,0
0.6780825165712108,0.3785099924936569,1
0.0219420403081807,0.40566288896264,0
0.993488850985824,0.2919447955053866,1
0.1254866022474532,0.1960459278901389,0
0.2734313840595398,0.5568876314872622,0
0.6911956485076903,0.3054066164432911,1
0.8788018683446935,0.6075838266440134,1
0.1379483313950857,0.8607768601883985,0
0.1291935338261818,0.1778653861421976,0
0.9771578760724322,0.4199031277884213,1
0.7155538094303016,0.6218794175256163,1
0.6261467755389977,0.3960827612142237,1
0.2766570510001099,0.6922795034291777,0
0.2368540828825704,0.7424927951906126,0
0.5373151311088739,0.5332107675499473,1
0.0738130825704703,0.9560174218029904,0
0.3575153197678766,0.684990170705202,0
0.1184730289584873,0.975998784296966,0
0.5860836015297796,0.4080682108371067,1
0.6028434186902764,0.3962366537363821,1
0.6867749670740703,0.3283712694990617,1
0.4161272545525881,0.6157777728371819,0
0.1735484874166868,0.5116116991987627,0
0.0205723034381484,0.6991938349623594,0
0.9626745455076038,0.7237166035429918,1
0.9305614253986958,0.2670604629865784,1
0.9438375403662442,0.4109565008241532,1
0.2733555274624238,0.390359716433462,0
0.8771698393002754,0.5116240062172297,1
0.7642317144570949,0.6281842029389645,1
0.9450393923533013,0.7481753754579207,1
0.1553064065186927,0.7680092600394862,0
