att_num_0,att_num_1,target
0.86919454021392,0.530855691555599,1
0.4023513600373648,0.5226746713525696,0
0.760895575602929,0.7123745740820913,1
0.9738552412004462,0.3337740455106703,1
0.1278557129250318,0.3221307932041793,0
0.8961450048806352,0.345461611997867,1
0.3063958566392335,0.4043954647747654,0
0.2985348512836252,0.4758040220637739,0
0.9840406473734804,0.2270786265832753,1
0.6053775013126169,0.4719531205359291,1
0.1454454785562727,0.6378408620215795,0
0.8778930732614957,0.4765070794853329,1
0.1751667792091499,0.5567754326663494,0
0.8654240312144623,0.8469465435466029,1
0.0072064095121401,0.2808908500366094,0
0.0661007167922724,0.7751162103601026,0
0.1708509753917168,0.3740487399814488,0
0.0041651987844515,0.2600309355727194,0
0.7992297558169913,0.7783445107689045,1
0.8617010353460368,0.6476363959130117,1
0.123631803179537,0.662767517135585,0
0.0531272908490741,0.428135847013794,0
0.1705179893867039,0.4116660325463931,0
0.9826662117798256,0.6327525744809616,1
0.856138218074267,0.2194459412669486,1
0.1446277546092619,0.5554739141267258,0
0.2226734355608339,0.4669284164733202,0
0.2238302600710149,0.3474700242841469,0
0.0485815541280274,0.2777987905157034,0
0.7934672642988925,0.5260277251946759,1
0.1119550660761453,0.3828125066769796,0
0.961134691429405,0.8992025876091144,1
0.7565125667358609,0.4683225609944397,1
0.6865324672428712,0.4830225903893815,1
0.8394188282438491,0.2773109553515882,1
0.1781148224770362,0.6702153883440083,0
0.0045490843938911,0.3241001819168997,0
0.0744766013297431,0.4746243656419678,0
0.6797129058624102,0.4623293013922523,1
0.8689006371460264,0.5289038263670621,1
0.2824167970431123,0.3918027578480794,0
0.8670740847766859,0.4506197322241625,1
0.0009277946734095,0.3693556121777768,0
0.1402680760556296,0.5332656820965375,0
0.6443983443223674,0.4466095093503376,1
0.1864090585969354,0.6791332192952086,0
0.5778385504619314,0.4765406453146333,1
0.7907223831719942,0.2471328958696508,1
0.1032469049978095,0.638490189224186,0
0.229115594370997,0.4150723044499812,0
0.2800509184565424,0.6074351067955642,0
0.8241993550664047,0.3184798159817424,1
0.777237433215132,0.2716590904711137,1
0.7399901701651689,0.35502322057279,1
0.9064025053047275,0.4361223806573324,1
0.951934972421207,0.5579229972303726,1
0.6976703308360394,0.4660048254269127,1
0.739968439092041,0.576814415692143,1
0.3521010962350743,0.3822368137291086,0
0.1387716502847761,0.2610074563408087,0
0.6610112089110681,0.6037830610887639,1
0.8233350903557357,0.5608119038208749,1
0.6741984219488121,0.6730480809096939,1
0.7874203870988169,0.6148518582352868,1
0.67184307472858,0.6285485229809187,1
0.3579058271036185,0.5584229167615499,0
0.9490612661965996,0.8408271792412789,1
0.1984257049204029,0.3952899460026872,0
0.6077946295983468,0.527605590802061,1
0.2403386668528807,0.6861284037738931,0
0.7217947090235394,0.5377390219381585,1
0.2351618033642585,0.7090878069882572,0
0.0710439373709893,0.7435566720078016,0
0.0233477158855618,0.031420588547423,0
0.1760355484760438,0.444082572866328,0
0.8369959109683959,0.3945540664521866,1
0.6357565624246262,0.4266278406710728,1
0.99388449334175,0.2172128448000998,1
0.1246274864824883,0.7881580723141194,0
0.0806151542985706,0.7450141940910532,0
0.9509871492726684,0.3633759550083544,1
0.1708175091000451,0.5169655197132227,0
0.8903562436910925,0.4417904752527075,1
0.9450697463319506,0.2866569776819524,1
0.3095181577190339,0.6699763749481463,0
0.154045211881604,0.3762853869568268,0
0.9647827902007298,0.5584288519686683,1
0.2499895384985514,0.568137029000678,0
0.0094769209674151,0.02806136128402,0
0.615458631053365,0.5876743865843699,1
0.9036422580961035,0.833652938392477,1
0.0747007381303141,0.3283372687292306,0
0.7937632180111739,0.2961957421534001,1
0.8982780900771069,0.1823174257671862,1
0.2621477538226512,0.6799532058019763,0
0.1271850009952231,0.7180586118943555,0
0.283787549371946,0.4596117620110859,0
0.1754301088409647,0.2810884600687519,0
0.8853973980163978,0.8006012642099347,1
0.6799380811761196,0.4971929348576164,1
0.2890136573047414,0.4804929357198753,0
0.9460318276837316,0.849075701700069,1
0.1689192116349294,0.6956433059131476,0
0.7021808441290756,0.5624050094606668,1
0.7998933661872734,0.4878437137614232,1
0.9825830740363274,0.9018059711179038,1
0.1003524790001689,0.22755170502822,0
0.9900385636774344,0.3703182317329266,1
0.7579752162646122,0.6374110647490828,1
0.8012857729063072,0.4588565913183959,1
0.1087763919470338,0.5227822796717763,0
0.2830410926216673,0.5557363817889464,0
0.2774080497339978,0.479087938500536,0
0.8519826382505437,0.5221424514190539,1
0.2717952043622529,0.6801741946140314,0
0.7423423003217383,0.3444781323856795,1
0.0768692730617566,0.2876097577184131,0
0.6608417631522375,0.6510367864861246,1
0.75628143130855,0.7515666895067288,1
0.9935135184267864,0.4871229967882825,1
0.8751139059801812,0.4376488516790328,1
0.1249049469507623,0.1808739130330935,0
0.2331790630053737,0.6081800344330248,0
0.7032965445821261,0.6199241464494205,1
0.0998337568746903,0.6493415694934419,0
0.0811251383636288,0.6420808722434523,0
0.3714531092900497,0.4222998840219644,0
0.8924236809068274,0.3636726138092259,1
0.7776953056173019,0.5872692432103118,1
0.0697209378378029,0.5507397350290633,0
0.1601170756471097,0.6850317907594686,0
0.6658233973743997,0.5458063631553824,1
0.0012423804872712,0.8271418498321113,0
0.0383024701508045,0.3965904331642801,0
0.6470105224153905,0.6378985758070438,1
0.1025913273585495,0.2839617667581358,0
0.8513017040233544,0.678122517168061,1
0.3354935296042102,0.3584096807242787,0
0.2967104619140684,0.5896505719263353,0
0.8095686175146429,0.3137771425099369,1
0.1821130988598895,0.7322343540443975,0
0.6850528169279955,0.5674106834032765,1
0.0079886886855387,0.1117987255918929,0
0.8112542685171407,0.2676635313473985,1
0.0747421788981432,0.2347287488729733,0
0.8368186543592012,0.708630434424474,1
0.930070722613894,0.5753866502722589,1
0.6294125996010511,0.6281686890086765,1
0.091272159099297,0.7500697591958957,0
0.038763473654116,0.3664557670506478,0
0.592980220364812,0.4276196627399168,1
0.7137845441082157,0.5508588637347691,1
0.0748320137299534,0.8772269509295877,0
0.4627200300562251,0.4794680256161292,0
0.3212485277185809,0.5855472587817863,0
0.7058969313663642,0.704537766574603,1
0.994935887716198,0.0906382366078218,1
0.2668061462164853,0.5330493224887121,0
0.0139498762829687,0.5087033873593013,0
0.6076419374679052,0.4202478665963148,1
0.2889827604614505,0.5344186572841837,0
0.9888265119781124,0.4006512533829627,1
0.7163613725002673,0.6818751953904797,1
0.5965430451513043,0.5044434788174093,1
0.6576782649844414,0.5704146696389715,1
0.5733770815735508,0.5507419240765923,1
0.9897997951848976,0.264291256361341,1
0.033714468528758,0.1092486815049758,0
0.9892203101057476,0.9471424817060716,1
0.048772802907064,0.1679078037501324,0
0.1833358196420863,0.7770816516537946,0
0.9208852517659836,0.4645715103701231,1
0.8846034750943478,0.6918914931126803,1
0.9072177188291008,0.1470725976851893,1
0.1600977992018816,0.5331115299154467,0
0.7133447480698408,0.3576959291412246,1
0.8070755972707756,0.414389825076718,1
0.2201033157132123,0.7296620689019512,0
0.0765332963159463,0.8329816879432262,0
0.3897761394804806,0.5412462239728946,0
0.9817414981084402,0.4457005162248789,1
0.6508113047859007,0.6470591270589539,1
0.9117883454058764,0.5282349318798567,1
0.9929388123795924,0.5904247228000574,1
0.026506496131974,0.1042751602985142,0
0.125887601127202,0.3563333792842366,0
0.1015433312396369,0.4734706506284253,0
0.2817532894468862,0.3382410883211229,0
0.6955736428073872,0.3532514961454528,1
0.2109798016819493,0.2541631464850572,0
0.0546327384230576,0.1482598926648177,0
0.352809717440226,0.3625530025046009,0
0.0791427511956457,0.6387775972568306,0
0.7934053378257614,0.2511380099762348,1
0.0032302594915958,0.3115767522058253,0
0.9404827413785256,0.8580747555171603,1
0.0460644649163524,0.2177619678763905,0
0.7722166117416519,0.3266295899602339,1
0.9622485042124996,0.1727208096989071,1
0.2105951394666111,0.7315924679091255,0
0.1350326082777085,0.2600567692842435,0
0.0557143952039674,0.4070657389288187,0
0.6518727755094436,0.385738438009622,1
0.6752907174368689,0.4992588612665631,1
0.3304525371956093,0.5930025154868277,0
0.0464152472128409,0.1552456655865368,0
0.1549684177303474,0.2743801427271101,0
0.2127878415063325,0.5456293195063673,0
0.2163128657202681,0.6997961552343192,0
0.3408146637342425,0.5988004969488012,0
0.1199977528822886,0.6662399579027093,0
0.6984263860465451,0.3713751805231602,1
0.7889018313416208,0.3563089339899912,1
0.1123971392077503,0.2680511213012806,0
0.0427799946211412,0.3465203021449043,0
0.232720409987422,0.2717236387686167,0
0.7196640059469722,0.6552747856842519,1
0.1051149196973924,0.6790767745440325,0
0.7472798539558094,0.5351843537967569,1
0.6343741742263542,0.3829943608368441,1
0.7684362147550724,0.4919356685002557,1
0.9491135241344884,0.3151475499354697,1
0.835344697791958,0.715411830973716,1
0.0481137819111416,0.160409627340136,0
0.1344477934566554,0.6124581461965902,0
0.7216540155672906,0.6890720119205951,1
0.0164497733573694,0.0421813518451599,0
0.9187605415698792,0.229568911376843,1
0.1030208121373095,0.609983465676033,0
0.1248776509930323,0.816539754580026,0
0.9270611559488952,0.9143017994346752,1
0.9055803646013252,0.3128268188179688,1
0.3211396599899251,0.4348653022740102,0
0.1689791766025082,0.5986902241951282,0
0.0813632001448338,0.4015490649727915,0
0.0198841913799913,0.7585025981001737,0
0.9123628151634624,0.3556232211078813,1
0.3253167937874911,0.4689845268263165,0
0.1896292728465757,0.4600675327266013,0
0.5831955530157715,0.5587080338702008,1
0.1608134269778139,0.3966019725828916,0
0.8793808181212969,0.524578408446855,1
0.8963370535083385,0.4761744401428349,1
0.8266796524423657,0.6519006698628681,1
0.0068876909303697,0.4553832274467563,0
0.6420495522523942,0.4062270760925065,1
0.3223640890334774,0.5378959505245572,0
0.8767499809101241,0.7044292702351977,1
0.0886473641799127,0.6472512476594967,0
0.6323982351574372,0.4603421446267907,1
0.6874184374772154,0.5515722565960414,1
0.0236241609288146,0.3822152304730011,0
0.6429004149469087,0.495717537460362,1
0.2430315447977633,0.3892542921591698,0
0.1373265940381743,0.3838361321463552,0
0.2730898846075095,0.7044985651386001,0
0.9863498073245236,0.2097003251520685,1
0.6869409636770814,0.6345511449167439,1
0.1058663777285989,0.2436400719387904,0
0.6422683888532603,0.4970757500661843,1
0.2400322373340671,0.3066008426057764,0
0.9720304282213836,0.8005707535619915,1
0.2049743363055346,0.3590112960651843,0
0.763586900443475,0.7352564064004475,1
0.1509961469555598,0.6504216753037602,0
0.9244332359125,0.7999010634309754,1
0.9643729138224576,0.5645605347526594,1
0.1205085816569507,0.77879461386691,0
0.0704824162204534,0.5859297685917167,0
0.8865037608228669,0.5893711169624207,1
0.6473272653325487,0.581637128322847,1
0.0855102064822589,0.6436290839241656,0
0.1683859780273637,0.1898723313212741,0
0.8693224179272522,0.2989791830175453,1
0.1013084508773959,0.3221437422624911,0
0.0221678113652653,0.5399286069476479,0
0.1287725362087437,0.6436978311535085,0
0.7621463244956109,0.310797529777943,1
0.686311117390067,0.6228658413099157,1
0.7277603155416554,0.432373860298645,1
0.155131894415364,0.3584424974776807,0
0.924749658105382,0.6403972660767228,1
0.3456174122084617,0.3600722986040028,0
0.2934186272268534,0.5079604214007588,0
0.8324117314472604,0.498451941462025,1
0.6172671556634299,0.4872458024326301,1
0.3355337458049221,0.5744996201558623,0
0.9361574465450716,0.3148629912868633,1
0.0253550875780644,0.18936693804997,0
0.0285528599947096,0.4609360960583557,0
0.2645810530632523,0.6477802476027511,0
0.4433926659693461,0.5109273319699948,0
0.6489340986789063,0.4415616006912727,1
0.8851039475407011,0.2270527342957761,1
0.987375208513848,0.8739666091043852,1
0.6571788639961678,0.4569866406436038,1
0.0156437109035426,0.0499741129056477,0
0.8265102144158566,0.2912062271959232,1
0.6698388989863233,0.6290247169114845,1
0.2301014175671283,0.6962718134872944,0
0.0312500121171559,0.0923885747761993,0
0.040469400378316,0.8513196499907505,0
0.3839689155572823,0.5149839395048081,0
0.2565944857608103,0.3976936114702847,0
0.9716298317272098,0.7892388815276525,1
0.961348878563737,0.6437027473758423,1
0.6423964200849632,0.4204227988020115,1
0.9915292567747408,0.5149064807457285,1
0.913030542034428,0.6979217452205287,1
0.947062097994246,0.6758270639636208,1
0.6483630707514741,0.539639512700477,1
0.8350597585484467,0.2758996367192619,1
0.1549380449891585,0.1996772890283926,0
0.0109056937135549,0.8186403776679172,0
0.8908500316961854,0.542780666849062,1
0.1220575941604388,0.3209858056059406,0
0.0806153810969068,0.5165128653520294,0
0.0923720525899538,0.2532595858403849,0
0.8922473321064036,0.7592685272535177,1
0.6237164251081744,0.4155724385771497,1
0.9068609922182364,0.5667820157818612,1
0.907447904292562,0.2862289343711132,1
0.9727351392718342,0.1818806386546163,1
0.0369062259165893,0.2605030743783574,0
0.6803823396348742,0.4166851458613079,1
0.418483705609213,0.4405336244294154,0
0.7282035184121995,0.6951716894986766,1
0.9689413137688946,0.080146555156053,1
0.6168020834441421,0.4532365196135832,1
0.1090475454818495,0.2837792709467023,0
0.1309448295018841,0.208801061340269,0
0.1300197453762264,0.779898401289483,0
0.9276479861814332,0.3371991060471859,1
0.0736595564503715,0.6943784518814449,0
0.1038299684475076,0.3777464975030423,0
0.9616765196780164,0.9203525245843572,1
0.99693833286209,0.1095924930527664,1
0.0027720358398199,0.1281189993387846,0
0.7230165499134282,0.6711162096196486,1
0.1675541279158859,0.5728975200676502,0
0.931297869037008,0.5285842177982221,1
0.3000838202822692,0.3715072162038174,0
0.7995218858412448,0.5471262916116323,1
0.0880577892593482,0.5467491282892353,0
0.4189744971016347,0.5515397251420482,0
0.912548163278462,0.8942272076048111,1
0.1074324195811878,0.5233973692963756,0
0.096717908196434,0.1564079853456794,0
0.4405317937640509,0.4785447737352899,0
0.244173462020385,0.3908067776127879,0
0.0380207720866945,0.1075993646184051,0
0.9714212643125352,0.0993165796891926,1
0.0878656557818624,0.778271204303384,0
0.0078250984513662,0.0394027089138976,0
0.6849628866679301,0.3366555986412487,1
0.023982428575501,0.7889830313894317,0
0.8003614205855465,0.7066690055247298,1
0.9565832168595326,0.9535886000897016,1
0.1499125796091963,0.1557691875631617,0
0.992739802601078,0.5096789923241337,1
0.3856778567534097,0.5730924222618061,0
0.2395068112960962,0.4503948349017116,0
0.223441111531979,0.5918257437500698,0
0.7341307154855257,0.4865102680834697,1
0.2549168678649907,0.4628655909779339,0
0.9883979748637912,0.6800572514754984,1
0.9790923469341174,0.6972728296852361,1
0.8563584223683925,0.5171278600347915,1
0.0041738854086889,0.0347118295027258,0
0.988859923400214,0.7890352121950256,1
0.2962879793531273,0.5065511390507706,0
0.3572489840018593,0.6251457247908168,0
0.9008733707043752,0.7824744428464506,1
0.9321505054939616,0.6232368973630036,1
0.1012509909040509,0.2700354231980073,0
0.0089734710122026,0.6518171916406077,0
0.0144452231477968,0.2410349053923406,0
0.9284141155937028,0.2287455404658396,1
0.6460320786168211,0.6254864082068139,1
0.8277736106649072,0.2502809764742459,1
0.1697036515808443,0.2385387212087151,0
0.1456900073858212,0.5284776165167859,0
0.0614090806618257,0.7337233018447474,0
0.973036437897667,0.4713289429894849,1
0.9080110159809224,0.867625700389824,1
0.2503144909192165,0.3078047281630472,0
0.8897188230467643,0.4866745942995364,1
0.7943363648908157,0.7028848435841548,1
0.8511624748632425,0.4027510891106648,1
0.8822547067220132,0.3476308072347733,1
0.0323839424654944,0.1630840149680156,0
0.1721654523992702,0.3149338621404605,0
0.1300846709801317,0.3002805831125481,0
0.1431052835721294,0.2136077945262731,0
0.9014305021442924,0.5734681826666395,1
0.8652728018503647,0.7430150379268944,1
0.0748966491005804,0.6105474043494732,0
0.059311302700315,0.154166424592607,0
0.0213212868035781,0.4694428664033301,0
0.2499633126209804,0.5976939097765424,0
0.8378653555994782,0.5058603064792867,1
0.1783395506160559,0.2687146659416398,0
0.8846518439783154,0.5787938046085542,1
0.9327791451365536,0.5851717399307876,1
0.089787399024132,0.5667864426152497,0
0.8346618075391257,0.6242784681034802,1
0.2722124078260848,0.3377293229337393,0
0.7184034888315488,0.3873478834776201,1
0.0489366854448306,0.837549991902876,0
0.0719850357656387,0.5469571354323417,0
0.2115524502992889,0.5591453793083588,0
0.8427867651228492,0.807477576081719,1
0.0656611850700183,0.1384215767756709,0
0.8268405699009325,0.4656718527177864,1
0.286627016896579,0.6240818237559848,0
0.2759408064626232,0.5173254459251325,0
0.1715067755705529,0.3748878977148387,0
0.8591829186564716,0.4744294139363869,1
0.9341880611066063,0.8175590247059452,1
0.2837890120103618,0.3140742257903485,0
0.0399317446778489,0.6730046282185942,0
0.1643913157388922,0.1881842382763731,0
0.9916707771888532,0.8162987272519441,1
0.6682903078140262,0.5138782021095643,1
0.2183095152711699,0.3236054949367158,0
0.1627809433072955,0.190598411838798,0
0.8111618834065397,0.7848290635400922,1
0.7406830400603084,0.5675269144141311,1
0.1493005345492715,0.7911687637688771,0
0.7063087531832962,0.521023568236164,1
0.1321250148427294,0.6507611437146933,0
0.7054194688718747,0.3263749544628743,1
0.7049750322381273,0.3970189452590213,1
0.850200100089597,0.8486755744410003,1
0.2477341657520313,0.3569235379864048,0
0.1590204079606941,0.5133797984388754,0
0.3976657659341873,0.4227493911492513,0
0.8787128830205004,0.5524303188255685,1
0.2169435681054509,0.4404923882329029,0
0.3048772876202797,0.458943953126725,0
0.0760291442156181,0.3300838416672135,0
0.114040128059241,0.6982703458454766,0
0.0214038792233177,0.8072712267419869,0
0.1240689314814336,0.6781994695439838,0
0.9311315957667076,0.7801736953797873,1
0.8506138701321242,0.3576276962415249,1
0.8312459739969024,0.3351642140374383,1
0.0579225716022531,0.6408328471143598,0
0.8754198021319872,0.6019200254788409,1
0.6564796784192704,0.3748490555688921,1
0.2604873348652975,0.4973748330742518,0
0.1511912716398137,0.6953427106285617,0
0.8301094482113586,0.6502026573945754,1
0.4537488794141994,0.4994311934977898,0
0.8740815995052504,0.4487142193552594,1
0.8553610507649776,0.4421137576699723,1
0.2221703494632216,0.2445555054676721,0
0.8539036721870792,0.2977695749281708,1
0.1677417325095572,0.3986067334779439,0
0.0600696512773555,0.426759903847247,0
0.537141486896281,0.4680605782346587,1
0.2337790931151243,0.3948059225910327,0
0.0398982079190777,0.6565028795390006,0
0.9300708304464116,0.477840283478253,1
0.128777969109902,0.5067899330304441,0
0.2858060723604986,0.6329202120134162,0
0.3319307337552103,0.5098074510699048,0
0.7420072380267166,0.7323314781917908,1
0.7880072695527252,0.6708143883085634,1
0.1708497084295467,0.7406112056658012,0
0.0377761963391216,0.0421266063898428,0
0.0062086301974534,0.2097211115341847,0
0.0691127974665799,0.4723527858626086,0
0.0414309389805873,0.1362745926361028,0
0.0338879115920123,0.2487171083545902,0
0.6708435635769678,0.5060601950057474,1
0.8756569782475159,0.8589580493589064,1
0.9714694639264548,0.5046764892194552,1
0.3241564982515609,0.4810842378946102,0
0.2532454454406242,0.4453451803173829,0
0.1741842691295577,0.3608916932196032,0
0.996774758017119,0.1769095278308167,1
0.96464663026576,0.0988857005798283,1
0.6493638957245673,0.4482578752086332,1
0.9766158702953572,0.4640091336221256,1
0.8201868557594408,0.6520334674422127,1
0.9866413043119764,0.5288229756082463,1
0.7533312573513676,0.5556114804103679,1
0.9741723337240736,0.7093366433690139,1
0.9898534537910992,0.3780092990243,1
0.6176547878847374,0.5617313487895678,1
0.2291444067715158,0.2552466135326224,0
0.0043190781222615,0.4949065860317737,0
0.9880465634749545,0.7421370912312779,1
0.9048121426576312,0.8849174265118328,1
0.98839628500301,0.2103665436083289,1
0.2957548496691599,0.6480288012511087,0
0.7327040228028218,0.4864442169849868,1
0.8156307785491936,0.8073472088886042,1
0.9336919992113354,0.6584043189769535,1
0.6132271774080805,0.494712509875082,1
0.1192808270170441,0.601932733730676,0
0.8367869368220137,0.7294682212913534,1
0.1069079462274091,0.4125769342791384,0
0.9370164016049198,0.8532097726229397,1
0.0545688515509097,0.4455962665580537,0
0.102683126559861,0.2689677115815908,0
0.1601769121386332,0.5518381495129586,0
0.9487192590000582,0.5138152414242045,1
0.1492595176720004,0.5420806622661745,0
0.8863454989222713,0.1741479724204431,1
0.1829967635507396,0.5622977773166286,0
0.3319098442794594,0.422082208967264,0
0.8019528135003753,0.3212362675844606,1
0.0542254003054679,0.6490531447801791,0
0.7850026880867635,0.7487014310638674,1
0.768568966334405,0.2703901962334798,1
0.013620403667519,0.3472322593241693,0
0.1987734908325149,0.363192271878341,0
0.9696732224256112,0.6485976371612947,1
0.227585890934486,0.7439620007577278,0
0.813678506771025,0.5833452914084332,1
0.2835572964006937,0.624790901489758,0
0.222464808134881,0.3473261529334966,0
0.0134949638878448,0.3233154617642785,0
0.3852741908101094,0.535372640047404,0
0.0098069585928086,0.6990640537527909,0
0.3426297969799962,0.5346161177227249,0
0.4581662940120674,0.4598540281724749,0
0.8418726675898731,0.6103502452063135,1
0.9576264132132648,0.2170076059935964,1
0.7149085605947728,0.6665778783517169,1
0.7879388004679112,0.5513255180556255,1
0.1551795045801118,0.3778127481933711,0
0.8860693827562939,0.4852661097167507,1
0.0869427578182898,0.493806724576144,0
0.0937307395221144,0.1104486339644374,0
0.8605368755069813,0.6011809396965513,1
0.9300734523896458,0.4054894912626517,1
0.6195567182899644,0.5319416029215109,1
0.7122429295172058,0.6962813039742612,1
0.6369317634899293,0.4450310071173585,1
0.6617251105937368,0.4061333931100511,1
0.9359389797535153,0.498949347485579,1
0.9919896336528334,0.8508029296391376,1
0.3093172485624934,0.5465308673322948,0
0.8927584988464934,0.712534755598509,1
0.9709851823913912,0.661952438918578,1
0.1001668829847092,0.6004557026615284,0
0.8435421681274272,0.5432032166431947,1
0.2289100142542091,0.2409429620260375,0
